Product_Reporting,Visitor_ID,State_Code
Refinance,2682095255051443520_829751298142739700,17
Refinance,4789750123818323486_3753082960929301463,24
Personal,2709297923703999052_7812134325488963720,17
Personal,4118518673661701118_4707755915100860878,27
Refinance,2423349429707974446_3689169965659710820,51
Personal,6706487783656332316_2928453767789373475,18
Auto,1857773756309826819_2025956154694017633,34
Refinance,7363587746152544293_2999037209519787081,24
Personal,7619452193426524214_4016438236499194524,22
Home Equity,1109083520446512923_1789973812657123075,39
Purchase,1954472559711626025_5776843516736303891,42
Purchase,5276519340625843442_3052661921012358972,48
Personal,8269682272717174692_4164716658498515596,42
Refinance,3877533447789554321_447232098723326987,54
Refinance,1145214548114004587_6860728580930849294,26
Personal,8198589398183568934_8716960381446284555,34
Home Equity,8706887825518159404_2040356887712785761,6
Refinance,6358588059430440668_4377621003396570956,13
Refinance,3032776820161565803_5044398104429342313,6
Home Equity,3521517376740156031_9160600049439574664,18
Personal,7940077875723031036_1021040372517225979,4
Refinance,6736137680153404701_2870654992275868909,6
unknown,8801190701769612719_6046021839738510624,6
Refinance,8170530660095830694_6938265177613266853,34
Personal,774064150567981468_2633243321298309092,45
Refinance,1248223650532976477_7587916477275577116,17
Personal,1483059909069575048_1208712751214155002,17
Refinance,3695343995695555983_1520552215022874307,51
Purchase,8657985496284129216_7217625540132152558,48
Refinance,3930684756083084859_8199058132692831057,12
Auto,7137987047441770795_5028418240323645537,9
Personal,4658264249281363310_4032943207460085604,39
Refinance,5149640285738209843_7253324715924040691,48
Business Loans,2305297860326126384_5958272944936943730,42
Reverse Mortgage,7019542498153272948_2273608241395740672,3
Purchase,6600544159593900145_6922058508463779165,8
Purchase,8664813613381383677_8873029139040720763,53
Refinance,363851840151970033_189788019568626422,36
Purchase,4725577150485067634_665168393578069367,53
Personal,2924306950263563777_7436971701279777646,51
Personal,2899218658021292589_3686064887914983610,34
Refinance,8837966422157844690_1458907477084747880,34
Personal,7531132544101103451_1987259941933129582,48
Purchase,6958095490451712461_2097540798098968487,18
Personal,1155649500907078564_1579102483596634505,48
Purchase,3802983191609921597_4088479378206604264,31
Business Loans,601126668867314276_4825523957859872733,1
Personal,6121228252624373517_6075849768322487203,34
Home Equity,8852249251629899476_5740991835541691245,42
Refinance,7857650916645513337_804995214684482440,39
Personal,4492481330958304825_2049251937061055396,55
Personal,5821132442304510427_5343932565079096034,6
Personal,362085546005675444_1363631355986417405,42
Personal,4677878811570905547_8934907153070020887,51
Personal,6402372903360574924_2041040881743610503,48
Personal,9142472065565343354_7116055318406348452,13
Refinance,4379155778183352178_7966752982688291335,48
Refinance,1941309324319187613_8380921504421057009,3
Purchase,6605687644013191255_8543271689252121989,6
Refinance,5106833651230996335_4008725145905489600,18
Personal,31526992034570478_5366174825054845820,47
Personal,7403762857169233869_998707974114302798,6
Refinance,8316189983284382761_333534446286729344,12
Purchase,6389494068125533109_4064428331323919130,19
Personal,6808837532695414308_154808226137428887,26
Refinance,3680727241696696400_4038164830045242463,26
Refinance,2290546855777323212_4325861353501074691,4
Business Loans,7685370331590591376_6226017634103365216,42
Refinance,6678345803214127435_5032096910521734463,16
Auto,3558722052325859872_2643509180429220230,12
Refinance,342760372095252761_899539743770234506,48
Home Equity,20855775404168312_2217601183675984881,8
Auto,1227003810867835598_7762571320596662473,37
Business Loans,3654472510204510325_5012880016029221013,47
Auto,672398876910445078_8365317644484017142,37
Refinance,6768907758829208705_8464220145859448256,34
Personal,8959794453907022408_3499680412684408381,39
Personal,7349501260717008313_8267269861901854848,13
Personal,3754384567247164296_8853421450551265402,53
Refinance,6983897554904859198_269714031317222581,13
Refinance,2004580437081286468_5886969825608526505,42
Personal,7693698922144551486_2190143101583959964,48
Purchase,94118524062198723_4946658254250443211,13
Personal,3956232792240978161_1163236151037312897,48
Personal,2167463119796529232_8778150081397945974,48
Personal,5779125411872269397_1741549674439369101,8
Personal,2834938327074275296_6722928112660447526,17
Refinance,65720527309516809_6239707170419282428,18
Refinance,7243519122543662983_4208688628733976286,49
Refinance,9194228294311743422_7820648562178787895,6
Refinance,5464603948348538945_1519989452548676650,6
Refinance,4315350025896609830_8941023786333290367,39
Personal,7654659953595806848_5221125729665541203,48
Personal,4382782133377086445_4282886301234695516,6
Personal,8431087476884419062_3996516659412452880,39
Personal,6237902354505262306_6195195765691583543,47
Refinance,8036509536334838830_4319272476770401160,37
Refinance,7431079600147083729_8111190347296880846,48
Personal,362547607464786214_6016507989795832896,36
Purchase,9045810994335854253_4419549510219309470,12
Purchase,8969994718974354576_550807796984315460,42
Home Equity,469386335075252078_240442897433278898,12
Refinance,1673908624143820224_1891415898361406568,46
Refinance,6946514362831783522_7071686567105770252,13
Purchase,2263273505187614746_2639427004325173698,42
Purchase,3041791500994944383_8269886348556968325,32
Refinance,8606155365693821959_331318362187590507,4
Refinance,4783365477351296769_8385015214076087918,48
Home Equity,2123456907662931128_3678276104040217563,8
Personal,9052709192725683978_1062671750013484814,13
Personal,6826332237634931308_5568746342665065755,45
Purchase,5217987624296854874_8298865836323440203,25
Business Loans,6705417077675021508_8205257134382391256,6
Purchase,559245028435963289_7723497320072308595,36
Home Equity,4377664335273022329_523759563828659638,12
Personal,7250481615526540256_7551791419378882680,48
Refinance,4014336363898603334_7995103659675236573,6
Debt Relief,653399059312160277_1629592186414228137,6
Refinance,7413797735057273928_165450182879799947,13
Home Equity,7789696263146161477_2247083385265951561,6
Personal,8269682272717174692_4164716658498515596,42
Personal,8269682272717174692_4164716658498515596,42
Personal,3429546253135353295_226422288791006292,26
Business Loans,3401740018505329950_6076046233207689233,26
Home Equity,5519179524453899956_6594617662595289098,48
Purchase,8936076401460529729_931943260121627809,6
Refinance,1756627765732011721_7249107439124117715,34
Home Equity,7694747684279618087_65788449246847275,6
Personal,3749417232207128552_4337807318426791423,47
Purchase,7824032431509974570_5997662757540516358,12
Personal,6743959061053656382_4496789996090256805,47
Auto,4313636207488602447_8448880915242370738,26
Purchase,4841844560899832916_3379542661150237857,48
Purchase,4234844760373296537_5146532640936498710,48
Personal,249714305919545965_8839574451504564254,6
Refinance,5394100663091658686_1411057443186678899,47
Purchase,6858693681665883995_710348350934795049,53
Personal,7443682732099371858_7268320703826384416,42
Reverse Mortgage,9012192438949823859_687477220050903329,34
Refinance,3253109836116100917_6917530149164522188,36
Personal,1159894226426338405_5239748486262757123,24
Personal,7793016876633732224_2351422484866599964,48
Purchase,1531029869219048018_1488754347879142858,41
Personal,7951435894541457172_7127846103326781556,10
Personal,3824772562389030827_1116928802373960318,12
Refinance,8122593316377861715_1081977376342844982,12
Purchase,5711760216834102892_1540143315768971877,6
Personal,8001621646151184130_4028303395855470614,48
Personal,1370984554023949737_7592626824466944480,37
Purchase,5342727922601101132_1537087630534428572,36
Purchase,8150987900753312895_5800524192987619315,36
Refinance,8899106877863586903_3095013506771156685,37
Refinance,3083335811966009852_3625136658017490628,24
Personal,7168381191437296386_6878008460221841277,21
Refinance,1420110425174996076_4752303535907633249,37
Refinance,2404107771630728965_5262122179496665162,13
Refinance,8563450417034475065_2283988754271789529,24
Purchase,3591703832389467401_3693912933835528638,42
Purchase,8676940075816020015_6480588437698329914,26
Personal,6529590394799972037_1155654824013488451,48
Refinance,8142863465185951334_3537358173665222966,15
Personal,5702488721818379236_992316167844796789,1
Home Equity,4428803468455291410_2813059055669786520,24
Purchase,2307122562593553086_6525585224757422299,53
Home Equity,2960350771889715249_4110124972191580410,17
Personal,9116503191838340228_3047668208915933499,39
Purchase,4985518866341301163_7543902520053176609,17
Refinance,4769573725196628581_919531635882216586,6
Personal,7681134329709682668_5301365773194064949,42
Refinance,6827249157598036463_7538823079561287847,34
Refinance,8491175973122010988_1945899547947973243,17
Personal,7379708560102749975_3911269117360202768,34
Reverse Mortgage,3817566546371440132_5907498807546856042,17
Purchase,7456268404896347736_3614530242684011460,6
Personal,3184838478395549305_2863601117509509734,12
Refinance,1429135692302793945_6652534710701840347,17
Purchase,92460099767435143_9158183646767913043,24
Refinance,2463277372164550865_4732111203782007204,8
Personal,3344864180921106122_6770775945961641080,26
Refinance,1980140887779406743_798456035738339964,18
Personal,3293042662883720312_7164701808124145706,34
Purchase,2159978995779248524_6926616746317556138,36
Refinance,5868535692719443564_7346617652449602905,21
Personal,4770726994368087646_8867920199388254233,28
Refinance,6104505391498688047_7871354874088073068,27
Business Loans,1091496608337233895_6347963493565703591,13
Auto,9015301921947494769_6113504808419256482,21
Refinance,5637520276644598421_2088981921036871944,13
Personal,212147439979474974_1975623856411499104,36
Purchase,271953536357264662_3912193073574728009,13
Refinance,271953536357264662_3912193073574728009,13
Personal,6672780034810120125_6642915714170681020,48
Purchase,6344119559262779185_7522530561724821283,36
Personal,8110913929341315204_132631658573502605,51
Refinance,1808277970866013855_8396953478783418199,42
Purchase,5875410257143055599_6838242186154248602,48
Personal,5711109174256733637_1718702643379906273,47
Personal,8204027952085714793_110739732449564410,10
Personal,5723390146981985575_4254877062600608766,12
Refinance,7968703015381901711_645304755516121780,36
Personal,992693998054716903_1898084692376236397,31
Refinance,414272367829330950_4901788617456398638,36
Personal,2888053782745469540_2507597850417520360,17
Personal,4063140821008896606_3652227606971069750,6
Auto,7950320232054718784_657876767995534099,12
Refinance,5641875230352522370_897033316679826652,17
Personal,4577730855396344853_8800703787538595552,37
Personal,3992556878873202558_6183689116751464291,17
Refinance,8403629664390146912_4517549989992925040,30
Purchase,4126114501883658422_1041848043742624490,53
Personal,4117737358683321433_3988030553383560848,6
Personal,5289963972741335205_992776340137185264,38
Personal,2236681809804860487_5749890444518373605,18
Refinance,3206922385861379762_2144235110554951108,8
Refinance,8676029819577746017_4451695810829537078,12
Personal,2495631127678473855_5619828610555225107,37
Personal,8177428314717935005_6330756218023146684,48
Personal,5439703085036028956_143392055790036170,37
Personal,7159732177250184796_2814094662470937699,6
Refinance,3162523312899249689_2967865085160346357,51
Personal,1201607972964103852_6027983509565825137,26
Refinance,5381582517218504386_7366683127852783704,37
Purchase,4508916190384077383_9154613333380666128,6
Personal,2168161227190431704_5464809611304360027,6
Purchase,5613957997161427427_7931294944550247326,6
Refinance,1196158582117355165_805324623184356950,37
Personal,7680186976657583622_9169719346032956368,22
Purchase,3576024125560158168_3307709066015006374,48
Refinance,5644909744848616037_1924055149034914532,3
Personal,6540103690777755733_6647952441090674540,26
Purchase,5359425458204293211_6579156463760472376,13
Refinance,3066393090764315468_1398688621244452683,42
Purchase,2412786770593402321_7527925329723051920,12
Refinance,8069197360943628797_503694751356632590,13
Home Equity,7093849314284801513_3278308473683521975,39
Personal,2086769775080061435_5720936097357883752,31
Personal,7476543437346336327_1377276700847828633,6
Home Equity,1346693502716242309_3897217935541613556,27
Purchase,2813025032604795887_7871348962778711073,12
Personal,3841216551268325387_2942445957525846459,3
Refinance,9071075508334810593_9220564227397170362,13
Personal,6980542831552728882_36076202452099946,24
Refinance,5272002320980622434_2284811351680684667,42
Personal,1259640886101482446_2125656053104553316,17
Refinance,1911008562873274301_6554451692966604654,12
Auto,5979718480539919089_6280370428601233415,17
Refinance,5282856602258764031_3634507751486673463,42
Personal,1325166697859189014_368268524456544932,27
Refinance,6791227751978420732_2957501785062374931,24
Purchase,8326026039999948384_7982673983405490489,26
Business Loans,6685909926335129027_4803264722335743667,40
Personal,9000755541429918471_8061467059836980533,48
Refinance,684783085502840178_7391856125734608429,27
Auto,1438291795026603544_7422302243383063115,48
Purchase,7160031811170231385_4492084597488468281,24
Refinance,7570353124549008044_3917236982428564495,48
Personal,4280831725640848797_7207923210617277659,24
Personal,8732999276473938274_7528920530249856501,12
Refinance,4946347840089254115_3601744219941200698,40
Personal,1659593327527220774_72155809169856424,47
unknown,7799790600775958746_8184296288772511140,47
Refinance,8695178572434510642_5005340769159349636,12
Refinance,183304399699477005_4360634326123972067,51
Refinance,7252500876907496721_7081189037071661050,17
Refinance,3267780868032279213_7569294182011057367,21
Refinance,6615199949772124313_596289987233395192,42
Refinance,3682411292648032553_4820347440195314802,48
Personal,7054987812907221129_2013658531676330415,36
Refinance,5683703458223016251_8517313337128023031,6
Refinance,8203365345088403813_2717781992276821251,8
Personal,7888228526569317112_123424065534756723,48
Refinance,273621501104018911_1209136744831348696,9
Refinance,4158764671064253059_701045177173786945,6
Personal,209460763521541222_8469761628028478923,42
Refinance,5771029847159678561_4952024402349926647,47
Refinance,5364371985233114149_3760282028419024133,30
Personal,6292151841240177079_2395825150637347477,51
Purchase,1654794618908915169_7270781725602482131,48
Refinance,6098175262356985210_2292683930652983582,39
Refinance,5556610401223046746_3065395593856524936,39
Personal,5282040107397224989_155450016742218955,39
Refinance,3547853533389238081_1150787684514208766,6
Personal,5225844733096611667_1908105358738350198,42
Personal,5708232320218580431_1216158527227631562,27
Refinance,8860492431833068195_1734399115641893139,51
Personal,2632839662835533222_2517460783088234421,6
Purchase,8495205014388911206_1868167295953967458,51
Personal,2684803200401420036_3378922954065388744,26
Personal,3671049828834680222_5656778797300710877,45
Refinance,4948504300197958253_2989603440414028137,25
Refinance,8432489302405873175_2902276002437113822,26
Personal,3975650136403553324_7500750562956273042,6
Personal,6388874009353467701_3334686426051558963,51
Personal,8482575627429624533_2959100316780073505,53
Personal,4589981654673203503_2768388263032974550,13
Personal,9199554634039350774_1840057336897789903,19
Personal,995743691904083245_8281049784973839181,39
Personal,992688054386302637_9088545689608039136,17
Personal,8138138270431493939_4783165788879684706,12
Personal,7066495883276039330_1114633897838817113,34
Home Equity,5035519839779766102_7958657210493422541,48
Personal,8104600443337830318_1201139425816188190,6
Home Equity,9046047351481231151_7345832527463822965,19
Purchase,3370823107380319419_2540237846055680566,40
Personal,7042038963377872207_7269748824993368126,11
Refinance,2153195404076159803_3079899112898068535,26
Refinance,2988902754946259709_7910528748105552844,55
Personal,3877533447789554321_447232098723326987,54
Refinance,3049162047209884029_640869237904808845,37
Personal,6796241239573883336_349656636418519525,42
Purchase,5658989303697764107_2362364296167723805,6
Personal,8189049965843140066_7808734099426274134,39
Refinance,3017656958465449486_639052596080310151,49
Personal,5317409633508156141_8994123885563252801,17
Personal,1760118920205825942_8559134495528417086,53
Purchase,441255910528426412_5502603361146059295,27
Refinance,1411619872390704063_2093942037482066642,6
Personal,3712778212235328331_2273032575306151810,42
Refinance,8397681265540084526_197673610153887276,13
Refinance,7377853372041788987_4808645694955917046,6
Purchase,988743442187267605_3300457419854727407,45
Refinance,6291249153380351282_4002743988564533857,12
Personal,4067984398631533613_2423577098076977669,3
Personal,3079559222030712854_566078425770224085,12
Refinance,7810353503527717249_3255864382657853674,27
Refinance,677899755005782308_7925251217693063119,25
Personal,2188840105837108818_325499943092491753,6
Refinance,5180004252818441958_2578504784477910549,48
Refinance,1810930180904781262_5246459006319920323,24
Reverse Mortgage,1810930180904781262_5246459006319920323,24
Refinance,2400536597481196975_6806752042290601115,53
Personal,8273681605238916077_8169176574070262424,27
Auto,8544986941999504075_7928114445946074452,13
Refinance,769897243005884979_822280271311857559,13
Refinance,4303098544526755098_6688842411841616414,25
Personal,2214841043039703351_5966493155674857693,11
Refinance,6888980633175966934_6953781525071116231,24
Refinance,108760022847889451_2416419694590212670,37
Personal,2138640207599233367_6108883965670193770,6
Personal,2907360945143830567_6713698364027558076,28
Personal,7376816216921150554_1633737940126343101,17
Purchase,3521829561712930598_3538896745667831391,6
Purchase,7612513236583681451_5902296601420793850,32
Refinance,5314007724673577078_1094068979203242090,42
Personal,4704721412613002287_118870253061447391,6
Refinance,4961611787574379371_3200528012202218007,12
Purchase,5554774452869943679_3088221589302261661,18
Purchase,9066480764612320969_3099346565349757793,25
Refinance,4903410943512078963_5669917540419844325,51
Refinance,2976383791773990291_2319344905110198375,48
Refinance,7954800451965517153_4746794043058923508,24
Personal,5717871063733435992_4762496447604755548,18
Personal,2060464161627846899_1651952198764812424,18
Personal,5236907848478040129_1478658328493225174,6
Purchase,6748565566577037458_244723131360525270,13
Reverse Mortgage,5586446638833210463_2462585080109091414,32
Purchase,3378944347949080243_7730997291618138383,6
Personal,6337249352462131527_3576152547934488412,20
Home Equity,8693676209276677087_3165553222315036550,36
Personal,8542297494440967008_7446568295561105017,3
Refinance,4849871492842522634_5786312875002510701,17
Refinance,5072734529344918743_1180150922303873754,48
Personal,8053276940474607519_5491004545140203820,48
Purchase,4891521945386244972_1716752661299867120,25
Purchase,3265274223121046751_4953896768586196585,29
Personal,4358805010409667055_838749856481519415,40
Auto,2077849790327384531_189120557553653521,34
Auto,4950270132986703555_399642470985746176,41
Refinance,7366541803953489075_5046923219707283360,6
Personal,2087379401061123767_8288496873376779216,25
Personal,5012726571688117380_5970995524629651054,24
Refinance,5639917548316123153_3557059453096246335,48
Purchase,2242304355154388041_1645610299097031932,24
Personal,2296031709089708804_9175070122041805388,36
Home Equity,8444208383913082605_6055974438774471680,3
Personal,6839735634312685451_6646940772009867427,17
Refinance,4888337102301939104_8062030985370972825,44
Personal,5559874832914515787_7724295068539290426,12
Personal,4009900163487159635_3128219536290517043,48
Refinance,2243517976370256110_6427154211047508466,54
Personal,1043174133491754008_211026356062037139,9
Purchase,6194031328335344831_204468726073397603,36
Refinance,8590171746384925213_1541796375958994831,42
Personal,1563360466764600951_2588232349039036577,17
Refinance,5412826007013886216_1905827602777718954,48
Refinance,2156243973597578932_1553573174496511181,37
Personal,5781531805525567999_3574646518144253219,6
Personal,227150808792639260_2756585610565273354,18
Personal,6891861274358160360_1077285965248687316,42
Personal,5413452855848769314_6997529445562263246,36
Auto,8936060052441545187_7978692448156250014,12
Purchase,7931578755051153410_3086655841240069578,37
Refinance,3781705979842226827_6874869762503847614,55
Purchase,848047728761723780_5241013900652906424,51
Personal,4613732327488763696_6223264356442563811,17
Refinance,7538223502206202291_6881070860719028402,42
Auto,6103593244469891831_1500158512159748371,16
Personal,2193636564476506503_7797886534688111754,1
Purchase,8771407365357551261_6982834088429241663,48
Refinance,8531912892622586088_2183754055063677626,6
Refinance,1542221900382769079_8998795287059975998,3
unknown,1020321455600304219_2888720334079143499,37
unknown,1033541508390364466_3433682371470548864,51
unknown,104279194025497035_7230009080882717342,8
unknown,1103394115035159864_5685939302672931978,51
unknown,1123641028006277610_9088629283487354540,8
unknown,1173934682682025084_6758760034656669655,51
unknown,1202806644032175652_6824585919961191979,13
unknown,1215353920698061803_8203149414112677304,51
unknown,1249192278559181917_3294114090825226299,18
unknown,1279082639529339221_7936650265782403698,42
unknown,1321240961383298719_5700100213669796928,51
unknown,135513700927474974_804311274736399979,48
unknown,1446923372181992600_1950404981797291389,51
unknown,1500018414689507056_1494928085977470196,51
unknown,1512419793313807419_6159967210114741642,51
unknown,1538117665249966149_5302655708109123373,6
unknown,160250520515918305_9173744269866111531,51
unknown,1605875277871193147_3596161500207798,51
unknown,1611505571081955099_7181837246515992027,51
unknown,1623063448859934866_173538401685296310,6
unknown,1631136606183093475_795080504771405915,51
unknown,1636708184221426404_1485432520515612748,51
unknown,1637630766578837748_817091979681546090,17
unknown,1644027731010435562_5235496048434901000,51
unknown,1648189259740450459_5288182803519169366,6
unknown,1662659115924462947_6575847925341608203,51
unknown,1686890930849682887_4441191050181653507,51
unknown,170023198080639353_2528614918915938726,32
unknown,1707358814832171943_9076387229174105973,48
unknown,171087516912391931_3145828555984118283,36
unknown,1736266452426296158_3227052417169996101,51
unknown,174435191025924581_7511905875502232180,48
unknown,1754492272589933023_6373626926284433475,51
unknown,1777212585675552852_8797436939578450786,24
unknown,1796518479341130330_5264656404560444360,51
unknown,1813826098276228286_8463926851668139661,51
unknown,1863954840715402587_3912037550071048191,51
unknown,1870431279977344741_4574874453296638201,51
unknown,1881788270999672250_7218491153691350599,34
unknown,1885245956121155059_8186667447332310595,41
unknown,1887128819359179002_3897653458496532154,51
unknown,1935331303907386521_772707869940435390,17
unknown,1942304346530679794_8671331863955227982,51
unknown,1956287571980204001_7639538683107474595,51
unknown,1978551685080614772_2715226530302390477,39
unknown,2000913551462338488_2562128121529068757,48
unknown,2002978166002604669_4225974573241567104,51
unknown,2068919970665887626_5396376147295968275,17
unknown,2143126298000806421_9009888415860279424,12
unknown,2145508555428284460_3005011797574057142,51
unknown,2161887462734996844_7127844061271126091,51
unknown,2218851458822745174_6968335909819902106,36
unknown,2224179768174802388_9198110776504843635,51
unknown,2244015954833115984_9217734573651110271,51
unknown,2265234974860758453_2865141931543908570,51
unknown,2271896844764467843_7020878194428328100,12
unknown,2300024020126989489_614357798933843729,8
unknown,2309548592635518485_5019138962472354844,51
unknown,232539050691914452_6363853601938129606,51
unknown,234246131981156086_7739743707325780289,20
unknown,2344536567331582652_3472429584190915616,51
unknown,2385347345047185688_4654702251564659469,51
unknown,2392053679920468046_6111693226187809769,51
unknown,2473942990473550367_818652886230379525,51
unknown,2511582473342661075_8295253091340333439,51
unknown,2515091008837337150_7637270898423233570,51
unknown,2525810866858089486_6654846040510920674,51
unknown,2530997389742731145_1136184416859350731,17
unknown,2569532304699083634_756958173570203420,16
unknown,2591648467863857079_614278854681902915,33
unknown,2604860461064736793_2449126971514845306,48
unknown,2643911170289695175_4144053107736279694,13
unknown,2648042354302560137_4209751095543932425,51
unknown,2662185130954114633_1125257726763959367,37
unknown,2681621699884884320_145198055736750414,51
unknown,2692530003704629576_6026135744025515109,51
unknown,2696245841363666787_4872257191446517345,36
unknown,2696528674501659719_3553497384311030408,51
unknown,2703938822625266242_3972127372975179815,51
unknown,2723543045238582507_7595073318809251403,51
unknown,2752987729121952224_3015624247890668588,51
unknown,2779600677929694845_6578124471015170144,51
unknown,2785917318572360470_8040460968818295956,48
unknown,2799888977505897267_7363070762753724883,17
unknown,2805423942614079335_1469444470362734973,51
unknown,2813563252504214103_8289780902627164105,34
unknown,2847391167333755152_9009137926839383504,51
unknown,2867813387364213060_9095176141722779946,51
unknown,2874213839691392687_2897975415044998715,37
unknown,2908766750034624010_2895306591257654894,51
unknown,2910872623428057320_7043779711886996497,42
unknown,2915238484444386733_124802589067042810,10
unknown,2951688465180237386_2918227005521224612,51
unknown,3056246905472620828_2177729840624298209,47
unknown,3114416699765248936_5041356433714415245,51
unknown,3115833895323099867_8537309123134867326,36
unknown,3121566122732748197_1451425121527282190,51
unknown,3133602715555710991_2230179632119044776,50
unknown,3150542071421846375_6635898271152990174,47
unknown,3162106709772526107_3895096210818858671,51
unknown,317473664247687666_9006897473560851646,6
unknown,3204259925375570669_8996741476635162818,48
unknown,3258911222034865418_3541702849281795450,42
unknown,3302942328030377269_7820780462693158168,55
unknown,3325201162042184278_5314823800403341042,12
unknown,3334573897243439101_5752046451249768877,51
unknown,3341301691296212742_334674929813536006,48
unknown,3341870216089297156_2326866993217002696,37
unknown,3386501419164055549_677063913832654245,25
unknown,3402687969238051453_5642841671932106560,51
unknown,3412834323422078941_8167309641008713056,51
unknown,3446863742362632963_1730397202528990755,51
unknown,3450804130669375954_8451387929708539268,39
unknown,3458833053587529382_3492147069427538146,51
unknown,3464480669193651417_2522464440284540052,42
unknown,3509051968381932608_993386700061319685,51
unknown,352850349801643929_1846997465218390137,6
unknown,3565784322603115860_1362912554266002734,51
unknown,3586116393302425204_7778451204320046324,51
unknown,3608470846298583796_9141176559364408359,36
unknown,3611371167011676612_3223757991215132965,51
unknown,3620014404442429046_3569929488090858441,18
unknown,362798848083038538_4585763601007350773,51
unknown,3632747434367611957_437416937172841496,8
unknown,3632887356071186930_5946902293751791855,26
unknown,3670062678965639434_4063159969630211287,48
unknown,3695771527332008490_210509043943287834,51
unknown,3727060365381896182_904117965705492993,18
unknown,3741714504409529066_6024417610679978222,13
unknown,3771247207891180163_9045155835119948425,36
unknown,3782144810556947794_6259206677296750342,6
unknown,3788122756220121685_409372311109915503,51
unknown,383739129255626341_1765110794315532841,13
unknown,3840667355060532308_1394821446158608703,51
unknown,3898654783703231465_3352942107616811323,48
unknown,3919822857472184277_3073612786658762382,51
unknown,3939228528016957232_9219183045104693843,51
unknown,3950849534354025467_5028397788240423802,51
unknown,3979739786865197472_1305423648811793606,12
unknown,4014878466592895264_8357087736427195766,26
unknown,4062347947996441439_5421760929950221340,51
unknown,4063096238251627726_6717359339308609731,47
unknown,4064838001942274171_5411288700753795935,51
unknown,4076876622251845056_5660311275080504127,51
unknown,409093423665696476_7149798625636019387,34
unknown,4108741483593034361_7803805105285811351,51
unknown,4114761256467923506_8430520629060230501,12
unknown,412395642296292547_4650799065652805691,51
unknown,4125370320815951416_5716158687946115461,32
unknown,4136297892950393691_2456399697892547569,51
unknown,4154236375577965581_1782031680984101626,3
unknown,4168737654559540007_4887293774232338685,6
unknown,4215533948967036946_2848771419473358724,51
unknown,4222133526349529012_1840739733214715565,6
unknown,4225551339728516271_4387083242100745451,48
unknown,4228248567335027450_3403191056092742203,47
unknown,423596763747353047_3951001426108735319,42
unknown,424838009203993326_2394777795585250864,51
unknown,4264997589082198283_718038666191748930,26
unknown,4268671631212832773_6432276379883066266,9
unknown,4287907663166165790_1861036706656693921,13
unknown,4289833770018772461_5619278062055189109,51
unknown,4290591479647711962_7728299961868842469,51
unknown,4292179233495644129_54298152734615832,51
unknown,4301635714362483335_5756643554461688761,24
unknown,430873143427491415_5433394624852719334,8
unknown,434989152660911119_9069503502775972351,51
unknown,4406590884364943683_8804986540020463313,29
unknown,4407919077508245717_7744164496349535968,36
unknown,4429438295277323477_3574101326795219453,6
unknown,4442965477029580906_4213501656430140562,51
unknown,4450147174308885253_2735150661011483614,51
unknown,4534007385656551685_7971556088129358513,51
unknown,4538249459796011302_2771188179411229839,34
unknown,4553830112583410866_5907129792227788961,36
unknown,4588048823985674425_1496699345508837511,6
unknown,4597269268267458304_3176548985171982537,51
unknown,4614910707307443483_4840507998068125369,51
unknown,4615085014411534634_816819921189996666,51
unknown,463023374774561409_6852253074563822586,18
unknown,465604728402118490_6014267517319369638,24
unknown,4657339037136826674_69596238276514235,13
unknown,467198700265971045_3520571791117700639,13
unknown,4689375336654425308_3169196294399441480,6
unknown,4691531106729520406_3975325650690003925,17
unknown,4728722219749803457_3388826347222549286,51
unknown,4758636348919564861_705357182323006216,51
unknown,4758985566699898320_419292345461828898,6
unknown,4766648303289435857_6853890042318756471,51
unknown,4776770887712828634_8884175496069072948,6
unknown,4822957979254568758_8652525786307677380,48
unknown,484479390385595416_5755728343639350510,51
unknown,4845859558881898078_7810415785738761543,42
unknown,485688263442747812_5082825213706019779,51
unknown,4867235235205628214_2446847809712476932,42
unknown,4943575946605170280_2101562610517416635,51
unknown,5031283132249192910_3409349711299548726,29
unknown,5032792533432890083_1252970832580843597,36
unknown,5054538992248559231_6047534282829394026,48
unknown,5066460106314997820_38595573872163371,51
unknown,5108223529786008045_6801163443197748676,37
unknown,5113688671104837161_2278417689205747016,26
unknown,511539159325007984_3988734659432060563,40
unknown,5120439447336925565_6059382382362779542,9
unknown,5174240539559888430_6310683924983065474,34
unknown,5179891532842386978_4901400163147511152,1
unknown,5229075930710655295_8185450403380691720,48
unknown,5233385587634314679_4175983663201235946,51
unknown,5240301440627779188_4008765131759572331,51
unknown,5244134940812695439_9166249790604176159,51
unknown,528409418504895734_2041922243502602982,45
unknown,5289302837877584375_7992802509823224824,45
unknown,5298646408902913369_1745510861351043863,51
unknown,5328632773208217927_7822978765324329842,51
unknown,5339326226916667895_3784500354570698018,41
unknown,5353960025163833126_5618345806320126103,12
unknown,5422019392521133309_6286640694498983808,51
unknown,5437700778661200288_173525630491095489,6
unknown,5491711722160556782_8436719486859413649,37
unknown,5513318472007047037_1357200626337025136,51
unknown,5532682526718235113_1014141523490787566,51
unknown,5568534261380652596_5213551816951186333,48
unknown,5584884666482360454_1020317513914541337,51
unknown,5608170835030217676_3116823362168369654,51
unknown,5682445155334758588_5232900702108607317,41
unknown,5805775274368593039_5332177737667144467,48
unknown,5817753871302665649_5476508912237453571,51
